ID,Creator,Creator ID,Resource Type,Temporal Coverage,Date Issued,Date Range,Spatial Coverage,Bounding Box,GeoNames,Date Accessioned,Tags
c03938ed-0c45-4bed-9b01-d4b7f54d9063,"Geological and Natural History Survey of Canada|Tyrrell, Joseph Burr, 1858-1957",fst02053521|fst00016924,Geological maps,1887,,1887-1887,Canada--Alberta,"-115.000,51.500,-110.000,54.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
14a9b577-ad84-47c8-a283-f2991253e553,"Bien, Julius, 1826-1909|De La Vergne, Earl W.|Michigan. Geological Survey Division|Rominger, Carl Ludwig, 1820-1907",fst00014264|null|fst00538670|null,Geological maps,1881,,1881-1881,Michigan--Marquette County|Michigan,"-87.77,46.42,-87.35,46.6",,2019-01-16,2022-creator-sprint|sprint-2021-05
8ecc6a8e-060b-412b-9ef2-e4f3023c8032,"Julius Bien & Co.|Michigan. Geological Survey Division|Rominger, Carl Ludwig, 1820-1907",null|fst00538670|null,Geological maps,1876,,1876-1876,Michigan,"-86.85,41.67,-82.38,45.93",,2019-01-16,2022-creator-sprint|sprint-2021-05
36501317-ab38-489b-b8d0-4e959a7180d0,"Dawson, George Mercer, 1849-1901|Geological and Natural History Survey of Canada",fst00188721|fst02053521,,1887,,1887-1887,British Columbia-- Canada--Vancouver Island,"-129.000,49.330,-123.000,51.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
96608267-602f-4ad2-bef8-b3cba021f49e,"Dawson, George Mercer, 1849-1901|Geological and Natural History Survey of Canada",fst00188721|fst02053521,Geological maps,1884,,1884-1884,Canada--Alberta,"-115.250,49.000,-110.750,51.500",,2019-01-16,2022-creator-sprint|sprint-2021-05
649baa90-599f-4fc0-89c9-eb557c50a5e5,"Barnes, Rufus L.|Hill, S. W. (Samuel Worth), 1815-1889|Williams, C. P. (Cartographer)",fst02013947|fst02013839|null,"Geological cross-sections
",1863,1863,1863-1863,Michigan--Keweenaw Peninsula|Michigan,"-88.503,47.183,-87.555,47.503",,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
fb77dd5a-cf29-403e-a68d-c52fe6366046,"Blake, William P. (William Phipps), 1826-1910",fst00265861,Geological maps,1872,1872,1872-1872,United States,"-124.98,22.61,-67.18,49.31",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
2d479b9f-3ffe-4777-96e3-81f2c3ebacc6,"Blake, William P. (William Phipps), 1826-1910",fst00265861,,,1873,1873-1873,United States,"-125.000,24.500,-66.880,49.000",http://sws.geonames.org/6252001,2021-04-16,2022-creator-sprint|sprint-2021-05
0a6a0cd6-a764-41cd-8677-27c335c4e042,"Blake, William P. (William Phipps), 1826-1910",fst00265861,,,1874,1874-1874,United States,"-125.000,24.500,-66.880,49.000",http://sws.geonames.org/6252001,2021-04-16,2022-creator-sprint|sprint-2021-05
61751a54-ebb4-4ef2-a01c-78362d6a4f65,,,,,1886,1886-1886,North America,"-125.000,24.500,-66.880,49.000",http://sws.geonames.org/6255149,2021-04-16,sprint-2021-05
9d471d94-3a28-4f16-b81f-c50d531143c2,"Antisell, Thomas, 1817-1893|Dahl, James, former owner|Parke, John G.|United States. War Department",fst00135486|null|fst01491023|fst01853257,Geological maps,1856,,1856-1856,United States of America,"-113.000,31.620,-105.000,33.390",,2019-01-16,2022-creator-sprint|sprint-2021-05
e2d5f1e9-da48-4855-a1af-64be71b3f6ec,[creator not identified],null,Geological maps,between 1850 and 1900,unknown,1850-1900,Michigan,"-86.92,41.63,-82.4,45.37",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
e15bedd6-587a-4049-b89b-5ecf7c34a2de,"Jansson, Jan, 1588-1664|Jansson, Jan, 1588-1664. Atlantis Maioris Appendix, 1630|Vignaud, Henry, 1830-1922, former owner.|Visscher, Claes Jansz., 1586 or 1587-1652",fst00012480|null|null|fst01856393,,1634,,1634-1634,Germany,"2.38,45.55,21.43,54.88",,2019-01-16,2022-creator-sprint|sprint-2021-05
f3b0de31-4cb9-4ce9-bdd1-a5b7d88fc335,"Jansson, Jan, 1588-1664|Jansson, Jan, 1588-1664. Atlantis Maioris Appendix, 1630|Keere, Pieter van den, 1571-approximately 1646|Vignaud, Henry, 1830-1922, former owner.",fst00012480|null|fst01828192|null,,1630,,1630-1630,Germany,"5.85,45.03,20.15,54.92",,2019-01-16,2022-creator-sprint|sprint-2021-05
d17ae0f0-21df-4da1-b24d-179fa295b562,,,,,1936,1936-1936,Germany--Germany|Germany,"5.5,47.05,23.02,55.48",http://sws.geonames.org/2921044,2021-04-16,sprint-2021-05
eb49b392-72fc-41c8-a696-04055d87d92e,,,Atlases,1894,1894,1894-1894,Michigan--Washtenaw County|Michigan,"-84.134,42.072,-83.539,42.435",http://sws.geonames.org/5014120,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
d44e7042-5dcf-47a1-b87d-afbd4b82d2da,"Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",null|null,,,1636,1636-1636,Spain,"-6.03,34.82,-0.4,38.57",http://sws.geonames.org/2510769,2021-04-16,2022-creator-sprint|sprint-2021-05
f8bb1874-17a8-4a6c-896a-2cf16e240483,"Bogard, Jean, -approximately 1634|Dahl, James, former owner|Wytfliet, Corneille",null|null|null,Early maps,between 1597 and 1634,unknown,1597-1634,California,"-121.55,21.13,-107.17,35.97",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
45d6d2b1-3e4d-476f-875e-40788bfe4449,"Graham, J. D. (James Duncan), 1799-1865|Mayer, J. R. (John R.)|United States. Army. Corps of Topographical Engineers",fst00245874|fst02013868|fst00531525,Nautical charts,1856,1856,1856-1856,Michigan--Grand Haven|Michigan,"-86.256,43.054,-86.218,43.078",,2019-01-16,bbox-verified_2023-02-27|sprint-mar2020|2022-creator-sprint|bboxSprintJune2023|sprint-2021-05
4065d76c-59c0-46c9-93ff-863576f308b8,"Dahl, James, former owner|Gray, O. W. (Ormando Wyllis), 1829-1912|Stedman, Brown & Lyon, publisher, Gray's Atlas of the United States 1873",null|null|null,,1874,,1874-1874,North America,"-173.23,5.57,-54.68,76.12",,2019-01-16,2022-creator-sprint|sprint-2021-05
81807052-8960-44a1-923e-6b7d21a8e800,"Dahl, James, former owner|Geological and Geographical Survey of the Territories (U.S.),Powell, John Wesley, 1834-1902",null|null,,1873,,1873-1873,Utah--Green River,"-109.88,40.03,-108.5,41.68",,2019-01-16,2022-creator-sprint|sprint-2021-05
5d0f0202-218c-40e1-b5e5-5744ff87f8cd,"Robinson, Eugene|Silas Farmer & Co.",null|null,,1870,,1870-1870,Michigan--Detroit|Michigan,"-83.09,42.31,-83.01,42.38",,2019-01-16,2022-creator-sprint|sprint-2021-05
960174b5-b962-44b2-b017-23634b70cd2f,"Shikano, Chūbē.",null,,Meiji 20 1887,,1887-1887,Hokkaido-- Japan--Hakodate-shi|Japan,"140.68,41.73,140.73,41.78",,2019-01-16,2022-creator-sprint|sprint-2021-05
a7d6381d-9353-4cab-aeda-ef1c42dd2b86,"Murray, John, 1807-1882",fst00245519,,1875,,1875-1875,Istanbul-- Turkey--Istanbul,"28.91,40.99,29.01,41.04",,2019-01-16,2022-creator-sprint|sprint-2021-05
cd8c0f69-43b9-4038-834f-eb775796a06f,"Williams, F. B. (Frank B.)",null,Thematic maps,between 1888 and 1895,1888,1895-1895,Michigan--Detroit|Michigan,"-83.07,42.32,-83.03,42.34",,2019-01-16,2022-creator-sprint|sprint-2021-05
26998cee-028f-47ad-b69b-019f8b05bc6f,"Sanson, Nicolas, 1600-1667|Somer, J.",fst00007715|fst02013899,World maps,approximately 1660,,1660-1660,World,"-179.99,-89.99,179.99,89.99",,2019-01-16,2022-creator-sprint|202212bbox|-180TO180|sprint-2021-05
2326a09d-8521-4479-adaf-a41f3654a415,"Fetridge, William Pembroke.",,,approximately 1874,1874,1874-1874,England--London|England,"-0.351,51.385,0.148,51.672",http://sws.geonames.org/2643743,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
65b2f594-0f99-4466-b919-6a9dad033429,"Lippens, Philip.|Ode, H. (Henri)",null|fst02013881,,,1827,1827-1827,Great Lakes,"-87.660,42.000,-77.660,48.000",http://sws.geonames.org/4994594,2021-04-16,2022-creator-sprint|sprint-2021-05
542c17e7-1575-4240-8765-d808310bdb88,"Ryūtei Gyofu Sasui, active 19th century.|Suharaya, Mohē, 1731-1782",null|null,,,Tenpō 12 1841,1841-1841,Japan,"134.589,33.421,137.077,35.921",http://sws.geonames.org/1859449,2021-04-16,bbox-verified_2023-02-27|2022-creator-sprint|sprint-2021-05
947484dd-69de-4353-82c4-25499098396e,"Jansson, Jan, 1588-1664|Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",fst00012480|null|null,,approximately 1636,,1636-1636,Ireland,"-10.85,51.37,-3.85,55.42",,2019-01-16,2022-creator-sprint|sprint-2021-05
e0dc1301-1fed-45fc-91f8-cb7cb98d7d55,"Hondius, Hendrik, 1597-1651. Appendix Atlas of the British Isles and Northern Europe|Jansson, Jan, 1588-1664. Appendix Atlas of the British Isles and Northern Europe|Vignaud, Henry, 1830-1922, former owner.",null|null|null,,between 1630 and 1639,,1630-1639,Ireland--Munster,"-10.67,51.42,-5.99,53.34",,2019-01-16,2022-creator-sprint|sprint-2021-05
71996d69-780a-4086-a202-877aef21c2b7,"Kashihara, Yoshinaga|Ōju, Garyūken monjin",null|null,,Meiji 10 1877,,1877-1877,Japan-- Kumamoto--Kumamoto|Japan,"129.95,32.05,131.2,33.08",,2019-01-16,2022-creator-sprint|sprint-2021-05
b6b6c6b3-8388-4d23-bace-b047658e6598,"Sō, Mōkan.",,,Meiji 25 1892,,1892-1892,Hiroshima-- Japan--Hiroshima Prefecture|Japan,"132.000,34.000,133.500,35.170",,2019-01-16,2022-creator-sprint|sprint-2021-05
f643dce3-ceda-4c9d-84bd-9563aa8391df,[creator not identified],null,,1821,,1821-1821,Japan-- Nagasaki--Nagasaki-shi|Japan,"129.81,32.68,129.89,32.76",,2019-01-16,2022-creator-sprint|sprint-2021-05
7cb13645-0768-44f2-af09-2602f89f42ca,,,Pictorial maps|Thematic maps,1960,1960,1960-1960,Michigan--Mackinac County|Michigan,"-85.865,45.718,-84.114,46.246",http://sws.geonames.org/5000447,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
f7dbc58b-dc33-410f-b771-0b81a20b9d76,,,Pictorial maps|Thematic maps,1944,1944,1944-1944,Canada-- Ontario--Simcoe County|Canada--Ontario|Canada,"-80.516,43.951,-79.082,44.942",http://sws.geonames.org/6147963,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
b2bda7b4-247c-4534-ad04-a0cd601b66ae,"Hotchkiss, George Woodward, 1831-|Hotchkiss & Mercer",null|null,Thematic maps,1864,1864,1864-1864,Michigan--Saginaw River|Michigan,"-84.065,43.354,-83.743,43.667",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
969bb605-6d9d-4ff8-84cf-d42925d7735c,"Pettibone, S.",,,1844,,1844-1844,Michigan--Ypsilanti|Michigan,"-83.652,42.224,-83.596,42.261",,2019-01-16,2022-creator-sprint|sprint-2021-05
730f4c93-b7f9-4312-8016-75117e536365,,,Cadastral maps|Manuscript maps,,,1800-1950,Michigan--Ypsilanti|Michigan,"-83.652,42.224,-83.596,42.261",http://sws.geonames.org/5015688,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
fd61fd87-7c0c-40fb-b0df-ddf4def34b4d,"Abert, John James, 1788-1863|Emory, William H. (William Hemsley), 1811-1887 http://id.loc.gov/authorities/names/n87872571 http://viaf.org/viaf/79256034|Frémont, John Charles, 1813-1890 http://id.loc.gov/authorities/names/n50025411",fst00299270|null|null,,,1843,1843-1843,Mississippi River,"-102.71,38.05,-88.34,48.34",http://sws.geonames.org/7932547,2021-04-16,bbox-verified_2023-02-27|2022-creator-sprint|FixedBBoxes|bboxSprintJune2023|sprint-2021-05
1c81934c-98ee-4428-bc43-34b2897511be,"Homann, Johann Baptist, 1663-1724",fst00009318,Early maps,between 1720 and 1729,n.d.,1720-1729,Iran,"32.65,22.4,71.08,50.68",,2019-01-16,2022-creator-sprint|sprint-2021-05
65f76e4c-0527-45d1-99b3-1132cfcfbebf,"Jansson, Jan, 1588-1664. Atlas Novus.|Loon, J. van, approximately 1611-1686.",null|null,,1680,,1680-1680,China--People's Republic of China,"98.5,17.9,130.88,42.02",,2019-01-16,2022-creator-sprint|sprint-2021-05
374525ea-068b-4b19-9311-05f69deab1de,"Van Houten, C. J., & zoon.",,Thematic maps,1892-1893,1893,1893-1893,Illinois--Chicago|Illinois,"-87.663,41.840,-87.594,41.915",http://sws.geonames.org/4887398,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
59310d7f-be9f-48f8-911b-b41815d27c0e,Haskell Indian Junior College,fst00548744,Thematic maps,1971,1971,1971-1971,United States,"-124.98,22.61,-67.18,49.31",http://sws.geonames.org/6252001,2021-04-16,2022-creator-sprint|202212bbox|sprint-2021-05
15664d92-82de-45bf-ab59-4825af14265c,Geological Survey (U.S.) http://viaf.org/viaf/127757303 http://id.loc.gov/authorities/names/n80092173,null,,,1971,1971-1971,,"-130.3,24.37,-64.35,49.48",,2021-04-16,2022-creator-sprint|sprint-2021-05
300a40df-a977-405b-972b-6a87beb1ee4d,,,,,1902,1902-1902,Oklahoma,"-98.000,33.500,-94.530,37.000",http://sws.geonames.org/4544379,2021-04-16,sprint-2021-05
2fa46e63-cd36-4651-9c00-51337b7e88a5,,,,,1922,1922-1922,New York--New York City|New York,"-74.21,40.54,-73.89,40.9",http://sws.geonames.org/5128581,2021-04-16,sprint-2021-05
eafbb9f2-27be-4007-b227-d2f323c9b87b,"Hamersveldt, Everard Symonsz, 1591-1653, engraver|Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",null|null|null,Early maps,between 1600 and 1680,n.d.,1600-1680,Spain--Balearic Islands|Spain,"1.157,38.640,4.328,40.095",http://sws.geonames.org/2521383,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
49437bab-5286-467b-8ef9-0537221eac1c,"Jansson, Jan, 1588-1664|Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",fst00012480|null|null,,approximately 1636,,1636-1636,France-- Nouvelle-Aquitaine--Charente-Maritime|France,"-1.62,45.79,-0.98,46.34",,2019-01-16,2022-creator-sprint|sprint-2021-05
a40c112a-e108-4045-b4cb-869ac8b6969d,Sanborn Map Company,fst00546311,Fire insurance maps,1916,1916,1916-1916,Michigan--Ann Arbor|Michigan,"-83.800,42.223,-83.676,42.324",,,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
b981cd98-5c5e-413c-8d51-f3ee6d9b3785,,,,,1858,1858-1858,North America,"-95.22,29.62,-66.93,47.1",http://sws.geonames.org/6255149,2021-04-16,sprint-2021-05
4e2a2d52-0157-49d9-957e-13754d4abfd0,"Nozaki, Sabun, 1858-1935",fst00125287,,1891?,,1891-1891,Japan,"129.25,30.98,142.47,42.8",,2019-01-16,2022-creator-sprint|sprint-2021-05
3346d49d-2036-485b-ae51-89064ba92731,"Odagiri, Takeo.",null,,Meiji 23 1890,,1890-1890,Japan,"136.47,34.55,137.83,35.42",,2019-01-16,2022-creator-sprint|sprint-2021-05
d2449483-765a-44fc-93f2-12b4b974890c,,,"Thematic maps
",1861,1861,1861-1861,Africa,"-19.27,-36.43,52.14,37.61",http://sws.geonames.org/6255146,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
7d8d186e-8940-4dc4-9cbf-2ced871ffedf,"Colton, J. H. (Joseph Hutchins), 1800-1893|Dahl, James, former owner|Johnson, A. J. (Alvin Jewett), 1827-1884",fst00010584|null|fst00126289,,1861,,1861-1861,United States of America,"-125.000,31.330,-103.000,42.670",,2019-01-16,2022-creator-sprint|sprint-2021-05
6ff5e553-a1c1-4ead-b6d7-7ca35e2bc2e1,Johnson and Ward,null,,1862?,1862,1862-1862,United States of America,"-92.97,41.62,-81.95,47.77",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
b1e256d2-8de0-43e1-95e4-029cfb3d46dc,,,"Thematic maps
",1861,1861,1861-1861,Texas,"-106.646,25.837,-93.508,36.501",http://sws.geonames.org/4736286,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
7c227b75-b3b1-40c3-9d8e-77ce10014687,,,Military maps,1863,1863,1863-1863,United States,"-124.98,22.61,-67.18,49.31",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
e66c9259-036d-477d-b056-38ee62750a64,"Dahl, James, former owner|Johnson & Browning",null|null,Military maps,1861,,1861-1861,United States of America,"-125.000,22.000,-65.000,50.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
984b9c69-f708-4f0b-8b66-6676bfa037a0,Johnson & Browning,null,,approximately 1860,unknown,1860-1860,New York--New York State,"-80.67,40.67,-71.33,44.83",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
5b4bca03-f0c2-4d5b-8611-3362e66a82db,"Johnson, A. J. (Alvin Jewett), 1827-1884",fst00126289,,approximately 1864,1864,1864-1864,United States of America,"-93.25,41.57,-81.55,47.77",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
67952e6c-0569-4791-b0e9-b115808a1f7d,"Ortelius, Abraham, 1527-1598",fst00000509,Early maps|World maps,,1887,1887-1887,World,"-179.99,-89.99,179.99,89.99",http://sws.geonames.org/6295630,2021-04-16,bbox-verified_2023-02-27|2022-creator-sprint|sprint-2021-05|202212bbox|bboxSprintJune2023|-180TO180
49e314d1-fb72-4e03-a5f9-12493d64aafa,"Hosokawa, Yasuyoshi|Suharaya, Mohē, 1731-1782",null|null,,Bunkyū 3 1863,,1863-1863,Japan-- Ōsaka--Sakai-shi|Japan,"135.43,34.53,135.52,34.6",,2019-01-16,2022-creator-sprint|sprint-2021-05
031a3f69-8f47-4cf1-b303-162f3669c104,"Morikawa, Yasuyuki, active 19th century|Takehara, Yoshibē.",null|null,,Kaei 5 1852,,1852-1852,Japan-- Kyoto--Kyoto|Japan,"135.72,34.83,135.78,35.05",,2019-01-16,2022-creator-sprint|sprint-2021-05
6f356135-34c0-4889-8d08-9a31a9eacdc7,,,Cadastral maps,1887,Meiji 20 1887,1887-1887,Japan-- Kanagawa--Yokohama-shi|Japan,"139.465,35.313,139.777,35.593",http://sws.geonames.org/1848354,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
b5fa675c-de9f-44e5-8dc7-fdd28ed0605a,,,,1877,Meiji 10 1877,1877-1877,Japan,"139.066,35.474,139.458,35.673",http://sws.geonames.org/1861060,2021-04-16,bbox-verified_2023-02-27|sprint-2021-05|sprint-2021-05
c24e42d2-8aa4-44ea-8ff6-7804548589fe,"Sakai, Sutehiko.",null,,Meiji 12 1879,,1879-1879,Japan,"139.83,35.58,141.25,36.33",,2019-01-16,2022-creator-sprint|sprint-2021-05
837953a0-def7-48fc-8afd-01b45a56631c,"Kamai, Yūjirō.",,,Meiji 10 1877,,1877-1877,Japan-- Mie--Mie-ken|Japan,"136.000,35.330,136.930,35.700",,2019-01-16,2022-creator-sprint|sprint-2021-05
0b5928a0-e2cb-4cfd-b62e-ea99f39730bf,"Matsumura, Kyûbê.",,,,Tempô 8 1837,1837-1837,Japan,"132.000,29.000,128.001,43.000",http://sws.geonames.org/1861060,2021-04-16,2022-creator-sprint|sprint-2021-05
aa1d11e3-97b4-4910-90e2-4be02327e821,"Nagakubo, Sekisui, 1717-1801",fst00014170,Road maps,Kansei 3 1791,,1791-1791,Japan,"127.98,29.97,142.15,41.87",,2019-01-16,2022-creator-sprint|sprint-2021-05
bf0e245c-759c-4063-9261-a376fda2d5d5,"Ishikawaya, Wasuke.",null,,after 1830,,1830-1830,Japan-- Ōsaka--Osaka|Japan,"135.42,34.63,135.57,34.7",,2019-01-16,2022-creator-sprint|sprint-2021-05
f9de771a-b39c-4d74-8e16-6fe744e2d844,"Kamisaka, Yoshishige.",null,,Meiji 22 1889,,1889-1889,Japan-- Kyoto--Kyoto|Japan,"135.5,34.83,135.83,35.07",,2019-01-16,2022-creator-sprint|sprint-2021-05
6a9428e0-a285-48c6-bc72-7a3ea247724d,,,,,Meiji 21 1888,1888-1888,Japan,"139.66,35.54,140.03,35.77",http://sws.geonames.org/1850147,2021-04-16,sprint-2021-05
3feea376-53ef-4bd7-9813-73f40d486a16,"Ozaki, Tomigorō.",null,,Meiji 11 1878,,1878-1878,Japan-- Kanagawa--Yokohama-shi|Japan,"139.63,35.44,139.65,35.45",,2019-01-16,2022-creator-sprint|sprint-2021-05
22106a3c-161a-4103-a71e-c159b4255de3,,,,,1885,1885-1885,Arctic,"-72.77,64.7,-61.52,69.75",http://sws.geonames.org/10941926,2021-04-16,sprint-2021-05
7f216b96-570f-4e1b-a00e-c7491e353dc7,"Bromme, Traugott, 1802-1866|Farmer, John, 1798-1859",fst01469390|fst00448810,,1834,,1834-1834,Michigan,"-86.83,41.43,-82.37,43.78",,2019-01-16,2022-creator-sprint|sprint-2021-05
7d6bfdf7-6851-4c99-83d9-f00d24ee7616,"Itamiya, Shinhichi.|Kawachiya, Kihē.|Takagi, Masatsune, active 18th century.",null|null|null,Early maps|Pictorial maps,1776,1776,1776-1776,Japan,"139.066,35.474,139.458,35.673",http://sws.geonames.org/1859746,2021-04-16,bbox-verified_2023-02-27|sprint-2021-05|2022-creator-sprint|sprint-2021-05
5dc44634-2427-41f0-9f11-7f31e6b3eb14,"Kikuya, Kōzaburō.|Tsukada, Itoku.",null|null,Pictorial maps,between 1828 and 1860,n.d.,1828-1859,Japan,"122.71,20.21,154.21,45.71",http://sws.geonames.org/2112271,2021-04-16,bbox-verified_2023-02-27|sprint-2021-05|2022-creator-sprint|sprint-2021-05
cdde7b3b-c18b-4ddb-ba57-e40af8f1e805,"Graham, J. D. (James Duncan), 1799-1865|Mayer, J. R. (John R.)|United States. Army. Corps of Topographical Engineers",fst00245874|fst02013868|fst00531525,Nautical charts,between 1855 and 1857,1857,1855-1857,Wisconsin--Kenosha|Wisconsin,"-87.825,42.584,-87.807,42.602",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
c1f20e3d-dd13-4a63-b39f-0f3d3975fe08,Laurie & Whittle,,,1794,,1794-1794,Hungary,"15.000,44.000,25.500,50.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
68c0a0be-6821-4478-9654-c0fc4a5f3a25,"Seiadō Yūzō, active 19th century. http://id.loc.gov/authorities/names/n81006394|Subaraya, Mohē.|Tozenʼan Tetsu, active 19th century. http://id.loc.gov/authorities/names/n81006442",null|null|null,Pictorial maps,1856,1856,1856-1856,Japan,"122.71,20.21,154.21,45.71",http://sws.geonames.org/1852553,2021-04-16,bbox-verified_2023-02-27|sprint-2021-05|2022-creator-sprint|sprint-2021-05
821937ef-d9f9-4d3e-8891-228b918d2373,"Katō, Hideburō.",null,,Meiji 12 1879,,1879-1879,Japan-- Ōsaka--Osaka|Japan,"135.42,34.63,135.57,34.7",,2019-01-16,2022-creator-sprint|sprint-2021-05
7315ad21-35aa-420d-9de6-24c177234327,"Fukutomi, Seisui.",null,,Meiji 7 1874,,1874-1874,Japan-- Kyoto--Kyoto|Japan,"135.72,35.07,135.8,35.97",,2019-01-16,2022-creator-sprint|sprint-2021-05
69378872-035c-4010-9a59-67e54848b47c,[creator not identified],null,,after 1868,,1868-1868,Japan-- Kyoto--Kyoto|Japan,"134.83,34.75,136.17,35.83",,2019-01-16,2022-creator-sprint|sprint-2021-05
079a7d7c-545f-4773-ae8c-0796f697fad1,"Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",null|null,,,1631,1631-1631,Centre-- France--Beauce|France--Centre|France,"0.8,47.58,2.38,48.88",http://sws.geonames.org/3034373,2021-04-16,2022-creator-sprint|sprint-2021-05
ac7ed314-f86a-40fc-8ce6-effdbfa57216,"Anville, Jean Baptiste Bourguignon d', 1697-1782|Haas, Johann Mathias|Homann Erben (Firm)",fst00061563|null|fst00544026,,1743,,1743-1743,Guinea,"-17.97,-5.32,15.35,25.35",,2019-01-16,2022-creator-sprint|sprint-2021-05
066d803d-7cb4-4eb1-8d69-c6a310794eef,"Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",null|null,,,1636,1636-1636,France-- Occitania--Languedoc|France--Occitania|France,"0.72,42.55,4.83,44.42",http://sws.geonames.org/3007671,2021-04-16,2022-creator-sprint|sprint-2021-05
